baseline,bootstrap_seeds,campaign_id,campaign_profile,candidate,comparison,concurrent_pairs,effect_metric,evidence_label,holm_adjusted_p,holm_family,holm_family_size,interaction_definition,items_per_arc,mean_reduction_pct,median_difference_ci95_ms,median_difference_ms,median_reduction_ci95_pct,median_reduction_pct,paired_trials,participants,rank_biserial_ci95,rank_biserial_effect,raw_paired_differences_ms,route,trial_ids,wilcoxon_signed_rank_p
reference-itemwise,"{'median_reduction': 11345051544607271216, 'median_difference': 12828455560849952801, 'rank_biserial': 9542863964923056204}",preswap-sg-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,1,critical-pair-wall,sg_load,1.0,load-anchor:descriptive,0,,31,19.984578647170668,"[392.348183, 508.62660950000003]",407.5330195,"[17.54375901545449, 21.89328231570234]",18.27549137210785,20,16,"[1.0, 1.0]",1.0,"[355.948617, 393.69925, 698.205725, 410.567183, 610.498556, 520.739515, 404.498856, 427.099533, 513.47215, 493.255199, 396.102733, 365.48873, 761.421501, 390.997116, 404.394468, 272.298941, 370.6642, 375.10773, 503.781069, 632.782465]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 16659101600377006371, 'median_difference': 13009554558379662721, 'rank_biserial': 538629157440646112}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,1,critical-pair-wall,sg_load,1.0,load-anchor:descriptive,0,,31,0.2362374146691184,"[-56.360239, 35.503286]",5.041685,"[-3.0915927885286028, 1.9533133775207823]",0.27331921943371074,20,16,"[-0.44761904761904764, 0.5523809523809524]",0.06666666666666667,"[6.78121, 99.192476, 32.693488, -116.948048, 34.477031, -89.793747, 33.111232, 3.30216, -26.815193, -53.68291, 87.08119, 120.291129, -57.176515, -85.68574, 36.529541, 171.980838, -55.543963, 134.663183, -81.171667, -77.575755]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.8123550415039062
phase-coalesced-itemwise,"{'median_reduction': 12387431769372345766, 'median_difference': 8299090040762998482, 'rank_biserial': 17491976672360218266}",preswap-sg-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,1,critical-pair-wall,sg_load,1.0,load-anchor:descriptive,0,,31,0.18163788254901353,"[-50.5109255, 32.859571]",-18.455517,"[-2.7858135156075416, 1.768446334364591]",-1.0103342380400835,20,16,"[-0.6285714285714286, 0.4]",-0.08571428571428572,"[-28.877651, 215.712561, 110.21187, -62.015617, -18.74117, -60.270253, 84.161133, -2.571785, -51.175315, -49.846536, -13.895591, -18.169864, 22.788034, 49.519172, -62.123506, 42.931108, -20.29253, -84.308518, -54.006271, 96.138943]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.7561664581298828
phase-coalesced-batch-verification,"{'median_reduction': 618820480302920798, 'median_difference': 6950628246659072899, 'rank_biserial': 14967287297998897724}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,1,critical-pair-wall,sg_load,1.0,load-anchor:descriptive,0,,31,-0.22645811885794837,"[-59.6125595, 48.2332885]",-9.221088000000002,"[-3.2864102009022993, 2.5340988626065815]",-0.5167233189072868,20,16,"[-0.5714285714285714, 0.4380952380952381]",-0.06666666666666667,"[54.74179, -39.248335, -81.041895, -69.675722, 105.883794, -43.571503, -58.383343, 10.098167, 7.366389, 35.289424, 80.664336, 80.922658, -62.275857, -70.832224, -25.808565, 70.874527, -60.841776, 58.247503, 41.724787, -100.984092]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.8123550415039062
additive_session_and_verification_main_effects,"{'median_reduction': 6322379274022725163, 'median_difference': 3989319275541273838, 'rank_biserial': 17201625738638999936}",preswap-sg-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,1,critical-pair-wall-interaction,sg_load,1.0,load-anchor:descriptive,0,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,31,0.1285559869274074,"[-52.991166, 44.438531]",-15.500885,"[-2.928110278963279, 2.419972802605221]",-0.8362185603141493,20,16,"[-0.5428571428571428, 0.45714285714285713]",-0.02857142857142857,"[35.658861, -116.520085, -77.518382, -54.932431, 53.218201, -29.523494, -51.049901, 5.873945, 24.360122, -3.836374, 100.976781, 138.460993, -79.964549, -135.204912, 98.653047, 129.04973, -35.251433, 218.971701, -27.165396, -173.714698]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.9272785186767578
reference-itemwise,"{'median_reduction': 467062320248506724, 'median_difference': 9517940872324852010, 'rank_biserial': 4032722089062470472}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,complete_method_vs_reference,64,stage-wall,sg_load,2.288818359375e-05,high-load:H3-secondary-system-contrast,12,,31,45.42576524546195,"[7859.728047, 8052.36638]",7936.454943000001,"[45.14210228524168, 45.85563250846954]",45.394560843658326,20,16,"[1.0, 1.0]",1.0,"[7842.435524, 7924.29396, 7790.910042, 8004.001202, 7856.867952, 8131.760179, 8100.731558, 7837.672387, 7450.86797, 7739.135172, 7902.077789, 7896.827105, 7961.70546, 8106.505814, 8151.805905, 8317.005227, 7957.835724, 8211.714667, 7862.588142, 7948.615926]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
reference-itemwise,"{'median_reduction': 5860529943959291007, 'median_difference': 17620338535403868858, 'rank_biserial': 18007702043580221174}",preswap-sg-load-v3-final,load,phase-coalesced-itemwise,phase_coalescing_vs_reference,64,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,44.00127896230716,"[7598.7042525, 7816.5030495]",7692.863829,"[43.732669630717005, 44.45328024953025]",44.09008544576194,20,16,"[1.0, 1.0]",1.0,"[7555.789621, 7669.022182, 7597.790975, 7639.530739, 7465.666929, 7836.538753, 7931.544597, 7534.169239, 7152.996557, 7599.61753, 7664.770153, 7716.705476, 7797.102422, 7951.82208, 7835.903677, 8099.960227, 7780.910765, 7929.434241, 7471.61783, 7782.11612]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 4527323555094278225, 'median_difference': 17091804602562516246, 'rank_biserial': 13620709923363764421}",preswap-sg-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,64,stage-wall,sg_load,1.0,high-load:exploratory,60,,31,0.33109336761899316,"[-20.916416, 77.960573]",0.7597269999999998,"[-0.21420726421584002, 0.7948696719062316]",0.007297058282706062,20,16,"[-0.26666666666666666, 0.6952380952380952]",0.2761904761904762,"[80.314961, 55.916112, -24.502528, 8.321686, 144.40253, -17.330304, -47.468073, 119.301139, 169.099439, -10.76226, 102.101331, -50.526172, -76.800417, 8.624776, -15.292951, -61.229972, -6.802232, 75.606185, 237.244712, -30.322726]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.2942523956298828
reference-itemwise,"{'median_reduction': 14944253583831055592, 'median_difference': 7669052138399523771, 'rank_biserial': 10772461668634664321}",preswap-sg-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,64,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,44.19209468496058,"[7650.6614015, 7796.658491]",7722.6201495,"[43.95412648394897, 44.36692254271392]",44.23814383575588,20,16,"[1.0, 1.0]",1.0,"[7636.104582, 7724.938294, 7573.288447, 7647.852425, 7610.069459, 7819.208449, 7884.076524, 7653.470378, 7322.095996, 7588.85527, 7766.871484, 7666.179304, 7720.302005, 7960.446856, 7820.610726, 8038.730255, 7774.108533, 8005.040426, 7708.862542, 7751.793394]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 5764539646744165666, 'median_difference': 5787381737653222160, 'rank_biserial': 12216990558266534064}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,64,stage-wall,sg_load,2.288818359375e-05,high-load:H1-aggregate-within-shared,12,,31,2.210927392277334,"[183.96460000000002, 236.02562799999998]",206.5025915,"[1.8869612704208798, 2.4105894354850728]",2.12237742738473,20,16,"[1.0, 1.0]",1.0,"[206.330942, 199.355666, 217.621595, 356.148777, 246.798493, 312.55173, 216.655034, 184.202009, 128.771974, 150.279902, 135.206305, 230.647801, 241.403455, 146.058958, 331.195179, 278.274972, 183.727191, 206.674241, 153.7256, 196.822532]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 15618647972834461538, 'median_difference': 11313289801780064686, 'rank_biserial': 11044152770672433738}",preswap-sg-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,64,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,2.8384800658532656,"[203.9281115, 332.50235299999997]",285.713573,"[2.090275642879649, 3.3898088194889264]",2.9145595963837065,20,16,"[1.0, 1.0]",1.0,"[284.828685, 194.306596, 183.407259, 296.300485, 480.748325, 347.412401, 140.017998, 351.607076, 440.168017, 188.08995, 359.871023, 94.873534, 296.956248, 174.916248, 286.598461, 317.592305, 229.224189, 277.846453, 417.874059, 213.549627]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-batch-verification,"{'median_reduction': 5321437192365597129, 'median_difference': 7315419086185967953, 'rank_biserial': 13512754426066494458}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,64,stage-wall,sg_load,0.9730720520019531,high-load:H2-envelope-beyond-phase-coalescing,12,,31,-0.31452703356023093,"[-52.2451025, 7.0728905]",-36.976784,"[-0.5500716803158485, 0.07424896001331777]",-0.38880372582050216,20,16,"[-0.8, 0.06666666666666667]",-0.41904761904761906,"[1.817218, 60.965182, 9.711808, 68.169978, -89.547302, -52.190975, 29.168963, -48.103928, -142.296604, -48.572308, -122.563387, 85.248095, -132.35321, -20.232514, 29.303767, -100.547305, -52.29923, 4.433973, -26.903747, -47.049821]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.10539817810058594
additive_session_and_verification_main_effects,"{'median_reduction': 2460056634106915577, 'median_difference': 14609993827990708234, 'rank_biserial': 14737829383390193506}",preswap-sg-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,64,stage-wall-interaction,sg_load,1.0,high-load:exploratory,60,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,31,-0.6324430341961491,"[-74.83497750000001, -5.839012499999999]",-38.5636905,"[-0.7629906326050293, -0.06021641145883886]",-0.3948671406854992,20,16,"[-0.8666666666666667, -0.02857142857142857]",-0.5047619047619047,"[-78.497743, 5.04907, 34.214336, 59.848292, -233.949832, -34.860671, 76.637036, -167.405067, -311.396043, -37.810048, -224.664718, 135.774267, -55.552793, -28.85729, 44.596718, -39.317333, -45.496998, -71.172212, -264.148459, -16.727095]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.04844093322753906
reference-itemwise,"{'median_reduction': 9911725528858606451, 'median_difference': 12132366759876850361, 'rank_biserial': 12104897920766628759}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,complete_method_vs_reference,128,stage-wall,sg_load,2.288818359375e-05,high-load:H3-secondary-system-contrast,12,,31,47.205878964865846,"[15568.79853, 15929.292525]",15742.691949,"[46.825970789186, 47.54037498374407]",47.264909915582976,20,16,"[1.0, 1.0]",1.0,"[16608.643714, 15610.668514, 16315.607546, 15616.581891, 16160.400344, 15526.928546, 15915.290123, 15695.713778, 15433.516548, 15830.796526, 16074.945934, 15482.201804, 16045.454128, 15726.346478, 15412.088792, 15943.294927, 15011.014311, 15890.824262, 14887.403967, 15759.03742]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
reference-itemwise,"{'median_reduction': 7187995969995277866, 'median_difference': 9491869138645573478, 'rank_biserial': 16525065612806702717}",preswap-sg-load-v3-final,load,phase-coalesced-itemwise,phase_coalescing_vs_reference,128,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,45.78401573551794,"[15041.364160000001, 15458.3427395]",15223.1372705,"[45.34030713853474, 46.03308013935069]",45.757463207694826,20,16,"[1.0, 1.0]",1.0,"[16330.190545, 15225.08805, 15933.435854, 15201.801912, 15525.941667, 15077.281729, 15495.094807, 15005.446591, 14988.473924, 15383.931044, 15462.063216, 14957.750197, 15454.622263, 15221.186491, 14969.139215, 15507.724172, 14664.014257, 15376.966264, 14475.02847, 15208.22728]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 17852380243742165152, 'median_difference': 15644776769483677592, 'rank_biserial': 4035571047801942336}",preswap-sg-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,128,stage-wall,sg_load,1.0,high-load:exploratory,60,,31,0.018686729089798012,"[-54.7995735, 52.7247055]",-25.053151,"[-0.3042260015745625, 0.29137898270560186]",-0.13850626347204428,20,16,"[-0.4857142857142857, 0.5142857142857142]",0.047619047619047616,"[-55.561765, -37.308804, -59.271539, -78.21983, 133.618951, 48.677204, 21.637656, -12.797498, 100.982184, 82.878839, -39.664242, 38.645496, 95.658193, -87.291813, 141.446073, -100.159197, -47.18603, 56.772207, -54.037382, -78.086322]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.8694877624511719
reference-itemwise,"{'median_reduction': 13036482978373039909, 'median_difference': 2608614961494713977, 'rank_biserial': 2015560414845824606}",preswap-sg-load-v3-final,load,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,128,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,45.79461542723755,"[15117.083685000001, 15450.274177]",15160.836962000001,"[45.501826479197625, 46.175730486370774]",45.69004197157563,20,16,"[1.0, 1.0]",1.0,"[16274.62878, 15187.779246, 15874.164315, 15123.582082, 15659.560618, 15125.958933, 15516.732463, 14992.649093, 15089.456108, 15466.809883, 15422.398974, 14996.395693, 15550.280456, 15133.894678, 15110.585288, 15407.564975, 14616.828227, 15433.738471, 14420.991088, 15130.140958]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
batch-joint-presigning-itemwise,"{'median_reduction': 810511765193510049, 'median_difference': 12793624133868297757, 'rank_biserial': 15755886325904948693}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,128,stage-wall,sg_load,2.288818359375e-05,high-load:H1-aggregate-within-shared,12,,31,2.6017002014687205,"[399.76363649999996, 498.006699]",461.749335,"[2.2141616351139524, 2.7597318403544895]",2.558191803616242,20,16,"[1.0, 1.0]",1.0,"[334.014934, 422.889268, 441.443231, 492.999809, 500.839726, 400.969613, 398.55766, 703.064685, 344.06044, 363.986643, 652.54696, 485.806111, 495.173672, 592.4518, 301.503504, 535.729952, 394.186084, 457.085791, 466.412879, 628.896462]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-itemwise,"{'median_reduction': 17471580145735286547, 'median_difference': 16824163795576185649, 'rank_biserial': 9005064785958406965}",preswap-sg-load-v3-final,load,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,128,stage-wall,sg_load,0.00011444091796875,high-load:exploratory,60,,31,2.5518152119452884,"[422.507131, 493.5213075]",467.4574715,"[2.342261231192815, 2.731797040692705]",2.57887239634552,20,16,"[1.0, 1.0]",1.0,"[324.088896, 424.902579, 354.307192, 494.435145, 610.947406, 488.688425, 420.111683, 582.182726, 577.649979, 525.954657, 488.955216, 492.60747, 504.744189, 446.226518, 492.159438, 434.242386, 442.962712, 340.980068, 403.904656, 382.428846]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
phase-coalesced-batch-verification,"{'median_reduction': 8030040559543875234, 'median_difference': 9021113989126541278, 'rank_biserial': 3312566017713518826}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,128,stage-wall,sg_load,1.0,high-load:H2-envelope-beyond-phase-coalescing,12,,31,0.07046330033729367,"[-42.478921, 45.388803]",4.899605,"[-0.24085704272014835, 0.2567943380989533]",0.02776671205030119,20,16,"[-0.3904761904761905, 0.6]",0.12380952380952381,"[-45.635727, -39.322115, 27.8645, -79.655166, 23.511271, -39.041608, 0.083633, 108.084461, -132.607355, -79.089175, 123.927502, 31.844137, 86.087676, 58.933469, -49.209861, 1.328369, -95.962658, 172.87793, 8.470841, 168.381294]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.6476554870605469
additive_session_and_verification_main_effects,"{'median_reduction': 3902745172741746144, 'median_difference': 17022506602679367190, 'rank_biserial': 2151129597042380273}",preswap-sg-load-v3-final,load,observed_combined_shared_aggregate_effect,session_verification_interaction,128,stage-wall-interaction,sg_load,1.0,high-load:exploratory,60,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,31,0.05045693718372897,"[-35.1653255, 94.3118025]",-1.7243235,"[-0.19554602917281275, 0.5237119503637402]",-0.009553541875455013,20,16,"[-0.44761904761904764, 0.5428571428571428]",0.06666666666666667,"[9.926038, -2.013311, 87.136039, -1.435336, -110.10768, -87.718812, -21.554023, 120.881959, -233.589539, -161.968014, 163.591744, -6.801359, -9.570517, 146.225282, -190.655934, 101.487566, -48.776628, 116.105723, 62.508223, 246.467616]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.8123550415039062
reference-itemwise,"{'median_reduction': 15486689932694923823, 'median_difference': 2986496336266234653, 'rank_biserial': 11148280335275416037}",preswap-sg-load-v3-final,load,batch-joint-presigning-batch-verification,complete_method_vs_reference,1024,stage-wall,sg_load,2.288818359375e-05,high-load:H3-secondary-system-contrast,12,,31,48.29509296500305,"[124853.071152, 127835.02720099999]",126326.14629450001,"[47.917913610667654, 48.54023734054398]",48.27737061705854,20,16,"[1.0, 1.0]",1.0,"[124757.806536, 126222.440378, 126413.9192, 123865.78674, 124106.027065, 126494.181931, 124948.335768, 124327.375555, 126996.670696, 127619.79806, 125729.480332, 123956.435736, 123975.385418, 128050.256342, 128776.596715, 130861.340973, 128365.413117, 130005.120856, 128100.02653, 126238.373389]",sg_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.9073486328125e-06
